11100000	9943.49011	49107.35381	8.39E+33
11200000	9933.345277	48806.4583	8.05E+33
11300000	9923.200445	48505.5628	7.71E+33
11400000	9913.055612	48204.66729	7.37E+33
11500000	9902.91078	47903.77179	7.03E+33
11600000	9892.765947	47602.87629	6.68E+33
11700000	9882.621115	47301.98078	6.34E+33
11800000	9872.476282	47001.08528	6.00E+33
11900000	9862.33145	46700.18977	5.66E+33
12000000	9852.186617	46399.29427	5.32E+33
12100000	9842.041785	46098.39876	4.98E+33
12200000	9831.896952	45797.50326	4.64E+33
12300000	9821.75212	45496.60775	4.29E+33
12400000	9815.544426	45306.74208	4.10E+33
12500000	9814.492291	45262.2665	4.09E+33
12600000	9813.440156	45217.79092	4.08E+33
12700000	9812.388021	45173.31535	4.07E+33
12800000	9811.335886	45128.83977	4.06E+33
12900000	9810.283751	45084.36419	4.05E+33
13000000	9809.231616	45039.88862	4.04E+33
13100000	9808.179481	44995.41304	4.03E+33
13200000	9807.127346	44950.93746	4.02E+33
13300000	9806.07521	44906.46189	4.01E+33
13400000	9805.023075	44861.98631	4.00E+33
13500000	9803.97094	44817.51073	3.99E+33
13600000	9802.918805	44773.03516	3.98E+33
13700000	9801.86667	44728.55958	3.97E+33
13800000	9800.814535	44684.084	3.96E+33
13900000	9799.7624	44639.60843	3.95E+33
14000000	9798.710265	44595.13285	3.94E+33
14100000	9797.65813	44550.65728	3.93E+33
14200000	9796.605995	44506.1817	3.92E+33
14300000	9795.55386	44461.70612	3.91E+33
14400000	9794.501725	44417.23055	3.90E+33
14500000	9793.44959	44372.75497	3.89E+33
14600000	9792.397455	44328.27939	3.88E+33
14700000	9791.34532	44283.80382	3.87E+33
14800000	9790.293185	44239.32824	3.86E+33
14900000	9789.24105	44194.85266	3.85E+33
15000000	9788.188915	44150.37709	3.84E+33
15100000	9787.13678	44105.90151	3.83E+33
15200000	9786.084645	44061.42593	3.82E+33
15300000	9785.03251	44016.95036	3.81E+33
15400000	9783.980375	43972.47478	3.80E+33
15500000	9782.92824	43927.99921	3.79E+33
15600000	9781.876105	43883.52363	3.78E+33
15700000	9780.82397	43839.04805	3.77E+33
15800000	9779.771835	43794.57248	3.76E+33
15900000	9778.7197	43750.0969	3.75E+33
16000000	9777.667565	43705.62132	3.74E+33
16100000	9776.61543	43661.14575	3.73E+33
16200000	9775.563295	43616.67017	3.72E+33
16300000	9774.51116	43572.19459	3.71E+33
16400000	9773.459025	43527.71902	3.70E+33
16500000	9772.40689	43483.24344	3.69E+33
16600000	9771.354755	43438.76786	3.68E+33
16700000	9770.30262	43394.29229	3.67E+33
16800000	9769.250485	43349.81671	3.66E+33
16900000	9768.19835	43305.34113	3.65E+33
17000000	9767.146215	43260.86556	3.64E+33
17100000	9766.09408	43216.38998	3.63E+33
17200000	9765.041945	43171.91441	3.62E+33
17300000	9763.98981	43127.43883	3.61E+33
17400000	9762.937675	43082.96325	3.60E+33
17500000	9761.88554	43038.48768	3.59E+33
17600000	9760.833405	42994.0121	3.58E+33
17700000	9759.78127	42949.53652	3.57E+33
17800000	9758.729135	42905.06095	3.56E+33
17900000	9757.677	42860.58537	3.55E+33
18000000	9756.624865	42816.10979	3.54E+33
18100000	9755.57273	42771.63422	3.53E+33
